Wellhead_Temp. (C),Wellhead_Press (psi),MMCFD- gas,BOPD (barrel of oil produced per day),BWPD (barrel of water produced per day),BSW basic solid and water(%),CO2 mol. (%) @ 25C & 1 Atm,Gas Grav,CR-corrosion defect,leak_status
53.787538550236526,1615.8471996473327,9.713060539391204,493.03670018125274,225.54359693086948,4.056927124957265,0.9827374276400734,0.6056301836302684,0.06767672343238458,0.0
51.56123020647509,1626.2922555766681,9.663668331281334,401.6312630193151,263.79684932274495,7.375262533720284,1.1774728074209448,0.718589129817814,0.1895032810569485,2.0
60.72574563886694,1461.6905078840207,10.256215203986992,557.0931755141889,229.59700473741873,5.159003654922962,1.096084795370953,0.7117300963788399,0.12164870033167764,0.0
44.35146572671191,1518.4119398328169,10.291044984420724,506.66917542432924,235.39053480952555,6.136074630595519,1.0678490152712405,0.6736194099528519,0.09747406973468171,0.0
51.80697802754207,1455.9097811389145,11.487659269164249,443.0229651130155,199.8131696341109,5.826274139867767,0.9163135068032544,0.6581726495312328,0.10847363024383055,0.0
48.85700042329991,1516.9693157971283,6.9726916510753645,520.5510527446168,200.7195519623272,5.871138185061779,0.9680375020161015,0.5872355648098283,0.1269464561376609,0.0
50.508792884785834,1472.3856758414388,9.645488454409774,505.4927290411855,247.17386664826643,4.774101278042038,0.9960034976048973,0.6161290842597066,0.13332392905923077,1.0
50.89238331942695,1570.022191128229,12.968121106441394,474.35582152191057,189.6877010726779,5.660079820352433,0.9140100719723309,0.6981097985028736,0.09573613808998621,0.0
42.14749698188412,1460.9605532882858,8.8919689335066,523.6247781671391,191.96885768012868,5.453589993626371,0.974115556252227,0.628669089684519,0.10105529656548606,0.0
54.91585061216389,1137.4037883416452,8.135056526909745,379.51431070691916,217.45086439221208,5.172753983537996,1.0433218640135973,0.6308567498338626,0.09938153337382785,1.0
57.827620146171704,1395.4305029122088,11.708535123156725,406.32996260419816,152.8794996307809,4.792178988810342,1.0399901704572936,0.6654833340801822,0.12602475500506874,0.0
48.91491474787815,1467.6317245958812,7.382312315994003,462.8235419050626,174.2964456670548,4.289308428109043,1.0637138304363192,0.664674711491451,0.092523892945795,0.0
52.42217765178288,1394.1531496419989,11.335768598530144,454.135292952163,238.60943858698982,6.43276708531843,1.0786830795306235,0.7525571286875437,0.12434836564340326,1.0
55.379034752124475,1517.0143651129752,11.182139750634063,509.6489534059954,214.1185766969281,7.498828220533813,1.0210037823554388,0.6632939109959566,0.12857331846706327,1.0
48.44866621703272,1333.128613765387,12.390370804806196,593.6707561806076,223.14586530644146,5.658458876880946,1.1209347597928447,0.6433688191577774,0.11668045713408329,0.0
52.31979222507296,1429.0687952439616,5.816300804467873,402.02446812926695,244.61829409697884,7.305561818128049,1.1272212241642792,0.578569159631756,0.1928488808159725,2.0
49.74897691479128,1334.122537491397,10.573369639748686,464.16176736422193,136.1179810662505,5.4229462552671786,1.092742536930437,0.6296163729214895,0.09105434059124533,0.0
45.8620488967564,1469.2422610436256,10.297095055422584,571.2406093183137,187.73502222125032,2.986047783026561,0.9879734754110336,0.5911916702397565,0.0920682076345453,0.0
60.489696695662154,1619.6133717091107,11.69155012716873,563.7948692275347,217.69705637275726,2.505534014687441,1.0645184975072912,0.656663745405451,0.12622826395700396,0.0
55.005230462835705,1334.4360639829918,12.655395725863333,527.5133733894959,189.74213664909027,4.781435114313048,0.9295848944147558,0.5953956746019073,0.13340713020673428,0.0
54.05399322795855,1595.593806017831,9.87146974314078,476.6299810274573,205.91893909142357,4.470027116952321,0.7920475141367045,0.5975606698337361,0.07971499556546313,0.0
47.190789503241504,1628.3739433701408,12.650744517580382,488.9286253618274,189.96411701163254,5.88502116877853,0.7667100538955756,0.6742322254367862,0.09676274374300126,0.0
51.72822522312726,1365.9678918782274,7.220140572244251,380.46029642385093,259.4429563383971,6.213351811357414,1.4692944108960162,0.6852501287903147,0.23357693829423107,2.0
49.811826487875756,1475.4827578148615,9.683539726978228,449.3367845704364,222.94642549935216,3.950050782339127,1.06879988525855,0.6232777897268619,0.13242596497618842,0.0
51.06646853686469,1518.0496056078082,8.815771757329994,433.8327833937887,173.23401946116476,3.3336892305083117,1.1153048353162915,0.6471510398942005,0.07832684305366547,0.0
51.885143243811854,1644.1431413125276,8.569088003448345,453.7603613706487,244.8983673948274,6.123820660320468,1.1996919421277359,0.6602765300433616,0.148533868633835,2.0
44.993766451686106,1225.5919375518247,5.485810939932901,482.53282685535714,244.21197998764043,7.489341012165859,1.104800561202943,0.7078527512279542,0.18926170241353368,2.0
53.79577580151324,1636.9781101962378,10.622790714824038,620.7924893541817,215.80895503304438,5.308321838514939,0.9087086115696149,0.6807748266394179,0.10120512283084382,0.0
48.46484493486724,1311.228173507241,6.654920917186995,436.4683196187985,246.23476432922044,4.982103003390848,1.043459157729158,0.6911829679176289,0.10179381949738675,1.0
47.21254107496083,1530.2971873587283,11.805833102827917,607.8917536039946,165.6359459559408,5.355090459282575,0.9629004028479062,0.6401542838852243,0.10013991400134778,0.0
57.51996494291345,1591.486779809785,12.122263513897598,492.98800252676284,244.20745206074287,5.5939434942883155,1.213410102723226,0.8132879145335867,0.14186131743978342,0.0
54.04399204060444,1250.4274538824193,8.297860182352276,426.9998534819394,299.11983131102176,8.977065981694164,1.2149604333191149,0.7127944538902301,0.182113777796108,3.0
59.65296447734546,1479.4982634778046,8.477841206544758,351.0621871729635,233.36910801137805,6.904823127553609,1.2082180831058444,0.8203429666314013,0.23573221735952324,3.0
59.190918383975614,1553.2022432272786,7.174164801170255,491.2916167359507,183.03121101059662,4.6366691091146714,0.9336465992469479,0.5860140326602605,0.10233890161318789,0.0
53.4341679304828,1481.8710733955334,9.599127292567738,446.42953815708006,240.29203541088182,3.604548449733438,1.097842468991685,0.7284235778954047,0.14600843303794578,1.0
48.9707028455983,1629.7940193535132,13.019988648863862,535.0564899081195,178.85491349963746,4.845883771185009,1.01400604818833,0.679968538418873,0.11034846949058093,0.0
47.43066541331653,1465.9659517117097,11.064744022593446,479.87084644452466,176.93014646727448,5.838890475927462,1.1363705321594062,0.6002345831927247,0.07955334538162062,0.0
49.36041204259617,1610.6457152294645,7.958749918992359,477.61628170218023,180.96772067008354,5.826480684832662,1.065783115524379,0.6009323322395634,0.0904769088426107,0.0
50.802869905249324,1492.1669151069843,9.491126544628672,508.0935414389541,165.82443534664304,3.802549790456343,0.8801846728170207,0.6152526379726466,0.1052978503436046,0.0
34.147871320609724,1730.4089783549189,9.707302659663606,469.89281887296363,187.99995102887297,5.671145128878173,1.2335586371287146,0.6851297570906085,0.07814260633604596,0.0
51.16393371470082,1505.0913695535473,7.402560730021251,543.3713845673481,158.6480686724658,5.566077780811287,1.0602453470722293,0.7154677654930903,0.0830413922325732,0.0
56.29994354632945,1431.0434283290072,10.335252313780533,410.63146169073656,238.5015690384657,6.10080254653294,1.0454580862090408,0.7196098840459477,0.19133199938266815,2.0
40.23956100238749,1531.4022602486114,9.850342913361605,398.69882757617455,191.550631564476,4.562382264251666,1.1066941711115317,0.762828819545017,0.09613948811532291,0.0
47.733859753363625,1512.4663393407557,11.222582294476489,515.8637470132045,171.55809114921988,4.732985129830113,1.0809529812123557,0.6238881995365136,0.1445230951064313,0.0
54.75849792178325,1583.9593560141413,9.073958975787333,544.1503193457606,191.6896763950836,6.201874972240175,1.2035482762921945,0.7099792304074221,0.10661438777953518,1.0
45.575986429865495,1625.3734786219734,13.958667236767756,456.3371661573731,221.6420572767539,3.855447583320744,1.1070344399348393,0.6605840978281973,0.10572642387502469,0.0
49.26487288284575,1597.649770277289,7.1536794457028705,545.9796840095665,179.26001682391757,5.111686208155224,1.0647495280448136,0.6739510315723299,0.09381664900665007,0.0
44.233337983971275,1482.5288962070026,10.720380368730444,506.5858411547112,176.45943699506614,6.960917212427917,0.97657234147901,0.731163188528091,0.10989266398370501,0.0
52.69148039524816,1518.4217229530093,10.499414322445077,623.6235770226675,244.29079764681828,4.248766330316988,0.8833553241373175,0.6233850211175205,0.09615684488484441,0.0
47.49107903594234,1571.7846228996266,12.14541748153488,434.4167049066055,216.78690820190292,3.0666984009706058,1.0545766440725926,0.6100505096332,0.07656063464648581,0.0
48.03053989683758,1439.1698838423981,7.1031282456330995,403.7540327120355,279.5142588214212,5.8276181798187405,1.1782387415365287,0.7456892065621784,0.18320880338220363,2.0
45.580712818994336,1527.2517990229594,10.345408833153908,438.72727263905443,253.33382489091852,8.401875562209925,0.8459649968180967,0.6251671528298599,0.09614427712057794,0.0
57.96334999141442,1535.9485939773858,10.48688142848026,543.4280454960855,176.82903564838657,5.307908187026143,1.0457364741927335,0.5823965101235288,0.08680533238135497,0.0
46.731604296812904,1580.5897777001069,13.106558375384985,463.1219052915334,195.59078386917076,3.3768053005767014,0.8560825337389444,0.6991710767849384,0.08401730158085688,0.0
48.6159335005554,1556.3673654270156,9.537183996693486,585.1010475250963,204.61761958000818,3.2836964811865914,0.9437250404284491,0.7089485572956035,0.08160177441739666,0.0
57.89786072865356,1462.7935674668674,12.68450705260722,518.2695909564857,245.08689269762704,5.375099931882891,1.0546885115546565,0.6493397506444467,0.08494743959628956,0.0
53.1964148442797,1483.5791500684427,9.418561499717082,414.262585424815,275.0310719687466,5.874660835672431,1.21035727220736,0.7041262335773619,0.18910975249694223,2.0
45.834719714996204,1467.8920570540754,13.62578043988185,531.8334970580669,153.066980455073,4.85518199137862,0.9753190519215051,0.6932182387865748,0.09615682142002074,0.0
55.01935368926552,1339.1173049079325,5.365175384734402,365.56436601837845,299.6413884619295,5.692944997464651,1.187853130739956,0.79537090866281,0.19159752566397478,2.0
46.13105400448214,1546.2154096059678,9.105578526910897,360.2574780798879,238.86548212283444,5.514518844122076,1.1157018145875681,0.6886453706160102,0.08448494246908726,0.0
57.561833489335896,1356.8733779802524,7.71789971082775,404.18550776237277,243.90734908060202,6.7984281070300705,1.194935350337104,0.6687980031577252,0.13854392998990256,2.0
51.819327065369556,1352.1257464419127,8.69395217861944,453.5243722478838,203.1920607154521,5.594715692240404,1.1901287932572293,0.6635921125240751,0.15995186798047367,1.0
45.106181421088465,1588.4442437381738,13.368766656363075,512.1378867946885,174.330077947318,4.303437129273288,0.7958312761402725,0.6430483539765972,0.08342176855515257,0.0
48.272828597156156,1101.9471303959906,6.937411730157731,298.4574529766324,212.8903859188659,4.8697611295360215,1.2727800090338088,0.7813920364922713,0.19143637098033595,2.0
48.183422244448515,1622.972808006184,7.8292530074151765,472.163430221057,244.15387520389865,6.285555045960933,1.1672122341219469,0.7128726880538616,0.1625738215216761,1.0
58.14821065556399,1244.9973708483653,13.192213030625846,384.9118071984411,175.401983403416,5.78700731833103,1.0259580393462295,0.6329799494205122,0.09670752265889007,0.0
57.15775252296741,1365.8615308151157,6.1659346721454495,422.7456525679262,263.5365366523772,5.293100456318588,1.2634470381142886,0.6936761492928913,0.12969365461269095,2.0
51.87685431727349,1113.7163460164593,5.2047683544216525,335.70442369816533,283.355537443458,7.521245473038363,1.3297624033913298,0.7332482160733732,0.19024480111483769,3.0
50.40968458389001,1580.6263695390403,11.036424902900936,399.38760858506333,251.96589757664321,4.630558920640821,1.1645893522600619,0.6116118133127817,0.1172237282888847,1.0
54.76437273601469,1672.8329380566333,10.868582922631461,475.19614138212114,205.54421589157002,4.209922815620693,0.9568564901913221,0.6520862056969027,0.0797486233194595,0.0
49.7614432192901,1553.7179814541737,8.343183785522463,565.4759453233619,207.7365040935446,5.124809894711086,0.8082851245855819,0.7054515563142432,0.12419296367778498,0.0
37.37945969175863,1482.0025627455332,8.151626683509303,417.6656298825023,237.04893796280186,7.276758577819212,1.232973761101649,0.7120393044206587,0.1414020818783215,2.0
44.774340991273334,1450.9145148200384,9.205668542288468,406.4747981882178,214.0829678312364,7.144631498397802,1.1712613580289482,0.755461184069074,0.12540433705016824,1.0
50.989732821003706,1489.3476323533253,8.320825541866116,485.1872125232945,226.9960182053543,5.108767933284243,1.0991661680207954,0.7173293894602049,0.23006941241987378,2.0
48.75086310438153,1233.525625385191,12.097780366056606,441.43277424068356,281.1295740965151,5.366774386299315,1.261271605329228,0.618477796980863,0.1543509440099068,2.0
51.59999514624271,1457.4646140569198,5.46680824953642,411.0383187422193,247.59189974423413,7.464024431318041,1.2117536729241274,0.7015444116701374,0.19884357600859126,2.0
52.90506519187024,1404.1836728183175,12.626753555878764,474.4962349063755,177.4331162235535,4.547377744311529,0.9783519368036546,0.6684143688146333,0.120796145299078,1.0
48.72511391289572,1585.1929070790843,8.770941321652932,478.5126668278015,171.76649764777983,5.041561617242099,0.9638141706598278,0.6778885023565546,0.12411836917977964,0.0
39.00597021689959,1510.2690516748587,12.655109301418472,445.12426649474156,185.72878814803806,5.053788905867975,1.1493503287568099,0.5606175135619564,0.1063984981303526,0.0
48.47791656427406,1315.7891100508546,7.775491615600568,408.38281390197346,261.0712000850977,4.349616905607199,1.301389234389129,0.6745845280152383,0.13854319400718393,1.0
55.73127599524379,946.6577580223882,12.713722154782639,428.3614874707016,278.56747496853086,5.966835820016794,1.4581264900612845,0.7606916751664455,0.17865269392043043,3.0
48.72522103223151,1583.8177219599438,10.17715625883347,522.8916524461124,186.02557332573858,4.673506914236885,1.0682403710224733,0.6577126595099725,0.10485846599898524,0.0
51.57123666297637,1545.831793912544,6.966283166983363,534.3419066632569,229.23268217497133,4.934464151896291,1.104101841052156,0.7676917492491169,0.08243889785005305,0.0
35.044320145496386,1402.5832571827777,9.998353622272196,544.3229551068226,223.9222810511572,3.713882683407085,0.962623870867087,0.7672990520543732,0.08933944290695779,0.0
47.46791057890039,1526.3291455123097,9.478266496853916,405.4345288259901,293.1426149779953,4.060795857672465,1.1929976581772628,0.6231810284104128,0.18932437527184118,1.0
43.367222537323826,1385.855730043949,10.86913306038689,507.5045115811323,199.4744549474551,5.808675598589184,1.2792816718276092,0.5488191215723233,0.1287829215765993,1.0
51.16034672243359,1210.8386812082745,7.652304275747299,389.7844367038533,278.83594129671354,5.368397089633434,1.0038999007826725,0.8153357402220768,0.13447240065345034,2.0
49.722261505516904,1434.0675865222834,8.019649922859099,537.65783054431,222.45121017677727,4.897818615770101,1.003775288090122,0.6614370654829842,0.10693742136140612,0.0
54.50165001359259,1218.1321795829008,10.567641887224651,457.3751617273461,239.7610033869328,4.4909217168766205,1.2256635686378905,0.6852672722016748,0.19477273738566525,2.0
60.033965658346595,1252.2092875769208,6.40747221927347,390.2399310269856,264.30147578128475,6.925647239034656,1.382422070657315,0.6686635207709104,0.2997913180561923,3.0
43.861960924315035,1381.8004478102175,7.405576921667453,498.5512877724874,171.84895247176252,3.7579208138600766,1.0892956158872844,0.5821539514758612,0.0799174520892843,0.0
53.55705289732747,1623.7150975478717,9.425031660190255,457.521982316263,201.25145868162895,4.93069786775816,0.8504626396806172,0.7213018428012555,0.11977470341241504,0.0
53.476420785548044,1616.7432156927416,8.994025940747816,391.0916375711383,198.9063766007689,6.577878396887754,1.2032528243710028,0.6032660270398595,0.13774316540759762,1.0
41.71688396161113,1544.3892839042887,11.355533132361607,577.9049392666969,193.41637223565667,3.8093289446468708,1.0306013201832982,0.6318568071417757,0.09408982247119921,0.0
50.68859789504578,1420.9947302256453,5.847886851916985,439.6551491993454,247.77734599926671,5.384487938848757,1.1058182005744104,0.6515751453727232,0.12485705959061336,2.0
53.59092862853967,1447.6240708973316,8.990878935527778,571.3908309636219,169.25806018995615,5.571774243133483,0.9477825124606734,0.6540848478346541,0.09820921498120726,0.0
47.793441284556884,1465.3205389089494,8.784880861722915,548.2773898094639,205.3778684711413,5.946682080282319,1.1074958837114324,0.6076178633133497,0.12914250279970432,1.0
62.19781178688666,1314.0026335252649,9.97997445457149,394.32213503511906,203.06353669331637,6.324665697804167,1.262547580119224,0.7242413606813329,0.13733794668727797,1.0
50.15739342794164,1423.0005223630367,8.807119236942528,435.1359393598371,224.6904334849361,4.966185625293094,1.2530867107503152,0.6731737532949269,0.1135044702751414,1.0
51.78556285755873,1369.2357418906558,8.837865399879952,540.4288202995292,143.06913919145222,4.740869006411613,0.9606741734355613,0.6607245280117282,0.10348694378083263,0.0
46.41951937962754,1236.6881413788597,4.677267949917821,312.01723821978067,255.95114732448582,7.474942288747286,1.0195384159697563,0.6977923177555534,0.19579421847731232,3.0
51.15085872773077,1378.441424654403,13.119352432855132,399.29420820883,255.88448437004445,5.312394729497327,1.1524363612001327,0.685893357712723,0.14779754587213773,2.0
49.186035469638526,1576.339307958197,10.748626179092996,425.54200109272523,188.29408086865794,4.184391949195803,0.7453134338790529,0.6792270004849497,0.12107399762989927,0.0
46.61142315123947,1541.2071137066023,12.430651940952913,540.3271931870878,199.5072456708695,3.9875645087145264,0.9845106901300267,0.6249942088177834,0.09816927789911177,0.0
56.77610313122098,1475.076606354043,8.686949117821875,537.5684112817726,177.39691579019276,5.865597064975366,1.1325638848821467,0.7552831580705182,0.14644109283458182,1.0
48.214853995966955,1567.0687170726233,10.011442562198244,561.7683300229819,203.4387925309587,5.716777293980279,1.0509105693083987,0.724237283437777,0.08685604259804695,0.0
44.44626556767577,1249.6945612066315,7.098859827005527,282.09765383392676,256.787805519891,7.763960584585727,1.1623791838332678,0.7515280418761723,0.2099252230437058,3.0
47.90882785413594,1264.2472172870926,9.072085657818214,359.14532426030917,246.65679807124005,5.608934132937507,1.232691780843498,0.7164500886746195,0.24480855218732736,2.0
43.71919555088423,1343.3129119690539,8.686830171935897,425.6449853700765,225.57248287122877,7.147222280304405,1.2071620585698448,0.6876752658094153,0.1910671010807275,2.0
47.58164784446642,1232.578034855814,11.298634615241662,379.9067244976628,197.6876641307893,6.628605956798184,0.9972790926429979,0.6929611278749762,0.16158705293591846,1.0
49.52374216984318,1429.5868947960007,3.2090037600003716,404.3686856800311,204.95703805161727,5.465094699999737,1.1630576452817043,0.5934221290336189,0.1392803568845804,1.0
46.53545202369673,1472.8703436852359,8.738289922575161,517.19221138894,185.89392172333606,4.650286737765706,1.0528803490731433,0.6797484766598102,0.08298142619435886,0.0
50.984306179345616,1698.567641101484,6.955589390148292,506.0978511688023,213.81399513443534,5.814496159286673,0.8775182419770835,0.7084199838400487,0.07781103042828974,0.0
61.8948978014921,1348.1182720973638,10.465279458473297,364.9003614080296,257.6076871961866,6.877267279105532,1.0126234376127103,0.650901847780551,0.1421032027840127,1.0
50.8402990298341,1375.7580326167588,13.08790120952229,466.4543224404262,171.12862124622,4.095910156748071,1.012022647865155,0.6055186026022177,0.0953203791058585,0.0
49.32860418906848,1466.2973625318623,5.749092804111714,491.25161947588117,193.7147115482328,4.368686046911758,1.0628170642301502,0.6790616212170217,0.10445313346106792,0.0
52.49398960542314,1526.8842732754722,10.044756357441349,489.10777322626404,229.33236495765738,5.831666094056318,1.0613663928200534,0.7572133706667009,0.11032908360348229,1.0
49.36489791849622,1211.990712190311,8.534397526652793,366.47379911237357,265.6923858766396,9.08751906082048,1.1138210150554788,0.7442750261048928,0.18004138802038655,3.0
52.51545184311873,1528.2352663979652,12.770474759216278,516.2160040373456,224.72574077116158,4.51443920169423,0.9460896420871413,0.720202179582298,0.07231964051092685,0.0
55.67873656222522,1557.2331010231558,8.015781904909547,473.3693428523176,201.19118442418517,5.6661292635622305,1.2462456796996169,0.5749730501264736,0.1626086609191716,1.0
53.09511849357559,1347.2373684885767,3.0135010958598385,382.7171110895429,275.06697913224224,8.319823900651663,1.427917616804261,0.7334543176477072,0.26892358204515154,3.0
46.89625606546255,1336.1557136325498,9.737933134739574,327.87789464095033,224.34011441000936,6.284179546975386,1.1637045490445668,0.6733687739664093,0.17344585134265572,3.0
49.24350389883739,1525.6685230891478,13.52280509987223,489.3354237425972,157.57800177604446,4.373802971346458,1.0175218977283436,0.6585080778860763,0.11147671841206881,0.0
48.063190177235946,1443.8339443074574,13.35637075779782,531.5181954763399,188.40969640407823,6.526378479028953,1.0972041220305626,0.6373985625644546,0.11583955736195861,0.0
60.03271297119798,1260.4714716736896,7.5031911482232685,459.3087442081143,297.9041230622681,5.556333976228101,1.2324653408211834,0.6270589911387764,0.17783480756057654,3.0
49.761846836296485,1431.000864213151,10.281827503561308,478.1265248045854,179.1711991929265,5.136791216208699,1.156885937491574,0.7073218397232995,0.1594028855002919,1.0
54.132582586504945,1402.6671538529167,7.22654147542018,425.6282248430447,270.0174510444388,4.700467444697518,1.181074316001905,0.6399334176097686,0.19238138766844137,2.0
45.13310580986483,1516.700292169574,12.939287773316849,517.0737632977423,216.89860714967932,2.821654684724611,0.8494935509566731,0.5587548700036926,0.0870744018210198,0.0
59.29430971720782,1408.9230868760365,9.288191944489402,361.02576415757375,255.72475496481317,7.643008878597027,0.9586206840639643,0.7016811992426764,0.20485713443341247,2.0
51.02379441200892,1413.7693063836318,11.83912109372565,546.2047265268036,211.0662046822248,4.762837170698336,1.0410699926759444,0.6467826600036103,0.08306991833370392,0.0
55.62602543034877,1375.5543834002806,9.148588128919815,427.0005711502705,240.5006855778124,5.806419078994253,1.2588966393828624,0.6008108636199687,0.16545041036122746,2.0
48.86489626853109,1377.5793175110127,11.611842242554562,286.1998965986232,260.70405172190334,6.734098224103692,1.4010732989505996,0.695046572401758,0.24703264343907,3.0
45.97414124128562,1434.740209066851,11.102735398565281,444.60932620252134,206.7600805377274,3.623195898540719,0.9655600469826778,0.596093982274992,0.08222695349266025,0.0
47.73429272642492,1352.4457366607533,9.549290146930563,518.705486723986,261.5982744618042,6.238816419790125,1.133835813917738,0.725758192030702,0.16578138734568892,2.0
55.365458762753796,1488.800011507155,12.204597341615711,387.4887590543786,280.4507464491211,5.206034504471937,1.098325473967751,0.7411603045195267,0.19192814530117047,2.0
50.92316929266152,1417.4834100254461,8.839744714602121,443.287364842197,215.4475360985127,5.6735009421313025,1.1875450676805979,0.6838181316458859,0.12101871203161577,0.0
57.32026155676886,1459.7264537688116,8.826402246923,382.68727514533145,308.2868897695485,5.4893517128924,1.3703388637601897,0.7356373845195976,0.2056808890252707,3.0
47.37739866860113,1482.0369627274486,10.534782601594813,517.7524303298078,218.68183672269038,4.764259732274621,0.8791161205965425,0.7547797455698264,0.11699321948466715,0.0
48.38541814466597,1533.189868176352,4.094316924344055,392.8060158048036,221.19527365687182,5.333784666012237,1.114511290083676,0.6677659862551735,0.1841839885731386,2.0
49.20030735018287,1413.9561531933166,13.172394530158261,446.6809714681578,134.2805691652195,6.629769933842892,0.9976632397190782,0.704143098778404,0.10536103405485067,0.0
43.37943711577634,1291.7972828777743,8.672887865472312,387.8702672017639,231.07526263545705,5.047993832022698,1.1425220616118983,0.650728199718797,0.1346354782991168,1.0
49.5228481655851,1498.383412546753,6.376898966648264,464.9247852290265,210.3343475986845,4.765116159562361,1.2645319403803468,0.5691883908804695,0.1993881249803643,2.0
60.30751788318199,1452.4515258810557,12.555238026463444,495.95079427748846,237.66608035952763,5.376292664656569,0.8916797694105768,0.7083304332208823,0.10522151565144935,0.0
55.14210081951881,1353.2252275181388,4.417508424539127,427.3670328452647,228.36573780431453,8.165505750123305,1.3428136170438298,0.7004748902127743,0.2187123761928118,3.0
50.41219876467252,1386.3624833296142,11.368986049393792,534.2341343803175,232.1128341111769,6.672835142345993,1.1654851159313018,0.6607844471543434,0.07284618929721395,0.0
55.98315743322826,1628.694728611642,12.844283623096176,581.3360526123291,178.7389012201326,4.495833843844595,1.0329737448226122,0.7257938465070097,0.04938592265809166,0.0
42.23120616991968,1570.9114389633285,13.22945860601377,501.17899164171416,146.63571548254512,5.123913648799818,0.9292682399508821,0.6427419747690043,0.0918623900461257,0.0
44.639304940071966,1556.4498204047497,10.611720541504075,482.9375840335619,244.63169156045416,5.293445409243126,1.02071485896867,0.6629020745643981,0.08791851494757803,0.0
53.79484610246634,1403.495441942382,8.354192818047052,453.4420299124905,129.101653306174,5.454517040278295,1.0837228700943213,0.7000503115981226,0.1271917287206339,0.0
53.710637503497814,1466.704347627476,4.615976793787466,472.79568849690696,205.5606115593296,7.340431946090012,1.0447891552013693,0.6877642151029214,0.1581963007026933,1.0
42.97405076598213,1564.2278256671032,11.49203918947174,569.3749166001402,171.93806094699613,5.651544661779553,0.9449664747754355,0.6452728239905253,0.07974842448781164,0.0
52.482000588669706,1531.9120841868541,10.500705216902109,472.4264745977796,180.72803039476958,4.834835015172054,1.0847967582751348,0.6356939463663474,0.07131807854758068,0.0
51.86195296875939,1464.0553077263287,8.839057495130756,475.578812157448,255.85749393877748,5.184373767171412,1.1580232377029442,0.6759679984967037,0.20134657507909748,2.0
47.33199846780417,1666.7797933004515,11.115573447772327,514.8142264654563,198.2844081792954,3.694057035804413,1.1000291062415966,0.7888533724345169,0.11588901871846902,0.0
52.9775095825558,1340.7986418442758,8.226232697244429,411.4757179575655,241.5736532673973,8.837651311900421,0.9954217393049144,0.5737434164653882,0.17333813000955312,2.0
53.45236343060756,1517.205892236626,8.936588092009279,497.43459377956844,163.39909293445646,5.377083553407179,0.7970710756165111,0.6427133536326226,0.13758169241039098,0.0
47.192211268346874,1524.3986187997648,11.013244339903494,548.1189703454878,186.36907896709974,4.733502568840875,0.9543286805442093,0.6004571327847653,0.1000313483485155,0.0
